customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default
2712304,0,3979.447957,2279.802255,55406.21465,7,630,0
5184936,1,2932.977363,4191.752164,53019.21948,6,643,0
6039380,2,3435.113269,9776.389327,73255.14934,8,711,0
7297935,0,3297.892156,2685.410022,58193.41232,5,801,0
2029268,3,3863.852163,11238.45086,60540.14586,5,689,0
7177425,1,6027.265364,6525.461442,94330.95733,7,648,0
7165720,3,5307.19492,13695.55029,85074.90664,7,718,0
8072278,5,3761.656352,18695.83928,66585.63071,3,627,1
1768086,1,5309.776791,8252.825809,68931.36956,5,645,0
1706428,0,3144.366712,1743.9518,54596.80584,2,633,0
6317368,0,4374.413313,602.3545842,60235.45842,2,679,0
7557978,0,5427.445186,3769.746537,65451.67478,6,620,0
7105829,0,5408.299427,10396.21711,104201.4646,3,652,0
7375643,1,5217.629965,12082.03494,85653.39059,4,633,0
5752604,1,3856.267196,6849.696,57441.43379,5,678,0
7349297,5,4775.527495,17532.70052,63702.51532,4,563,1
5201032,5,7024.41041,26596.32318,92471.08498,3,539,1
1980000,1,1920.913361,5224.210359,51574.82545,5,624,0
4872115,1,5915.749053,12308.85242,93839.00761,4,617,0
1001679,3,4860.480358,24789.66926,101253.6429,2,630,1
5553457,2,2535.391635,10543.71829,81730.81262,6,663,0
6330984,1,4714.157754,6423.22367,67377.06391,4,645,0
3460130,2,2868.426985,6029.500768,47876.67093,6,481,0
4130680,0,2819.014625,3347.854872,37938.09704,0,642,0
4697103,2,4550.634135,11307.69502,92583.00574,7,743,0
8049425,3,2945.770917,9860.508324,49793.92804,3,680,0
2843964,2,3792.94721,10852.61976,83154.7492,7,617,0
6785073,0,2562.279108,653.5570065,44781.03541,5,667,0
3868035,1,5324.313654,11119.71719,112420.3861,6,645,0
2267962,0,5582.195183,3134.855259,91817.24019,2,690,0
1436431,0,3979.541343,3715.293932,58942.30901,4,598,0
4275054,5,7214.170283,28453.47137,89551.36528,4,666,1
7295548,0,3329.072964,4028.800665,50890.81629,2,679,0
5887188,2,2696.300768,5758.061609,50548.82075,8,743,0
1956249,1,4700.020142,10814.3641,77971.5982,2,673,0
3126861,3,2310.542561,16649.02867,85740.50065,6,555,0
3767024,1,4690.259343,4817.340264,63741.79963,5,671,0
5123106,4,4197.826085,21487.05556,87887.06095,6,680,1
4476824,3,1819.235384,5737.835264,29890.7026,4,666,0
7329618,1,1639.238165,3381.888346,40093.68777,4,668,0
5475178,5,3978.718132,14444.93534,52661.61602,4,546,1
1472129,0,3939.776134,606.4100959,60641.00959,5,584,0
5081277,0,4691.827014,6200.265218,82738.61793,5,702,0
6044901,1,2446.097485,7183.995268,80567.92418,6,608,0
5976524,1,3503.317874,7297.99605,61505.05913,5,759,0
3385276,1,3388.572823,7238.30245,57676.52227,5,696,0
4921889,1,3560.425921,5957.173404,52426.93632,5,688,0
5235766,0,5146.314174,1891.198777,63033.78393,3,616,0
4356266,0,2789.186108,5752.040968,64842.10485,4,577,0
3348588,0,6929.397841,8605.913756,108411.9501,2,629,0
7111666,1,4101.085771,5664.011305,62273.8994,6,611,0
6339023,1,3957.181064,8189.330008,70900.34087,4,518,0
1399937,4,3519.052842,13950.50719,65971.38016,6,709,0
2162750,2,3258.207788,8555.655414,57319.82347,6,695,0
8219678,5,4520.026998,17118.68836,68502.57881,5,658,1
6785922,2,3084.118189,8779.664531,59058.78042,3,606,0
4674324,0,5044.257132,4456.037028,71657.06866,4,623,0
6416904,1,2339.616825,4074.365765,54017.84712,8,642,0
4002168,5,3687.063498,14737.18223,61689.46931,6,545,1
5784127,1,4755.221685,7047.485527,80099.40332,5,626,0
2719478,1,4092.350423,7401.668314,78884.26598,5,639,0
4624381,0,4262.764327,6651.147311,72306.77395,3,709,0
5120326,0,3854.431194,5235.235219,57172.19861,4,611,0
2528020,0,3998.987343,5384.069421,69102.80396,4,733,0
1146826,1,3988.563878,7287.83646,56036.14865,3,550,0
1006053,1,4074.087343,6280.7637,59854.96324,4,648,0
6403706,0,4516.391458,5726.787375,55730.27928,3,676,0
2346075,0,5250.094385,4233.980876,86137.04205,4,574,0
6991491,5,3508.423992,21307.0328,71034.34755,5,513,1
7122255,0,2274.747659,435.7796619,43577.96619,4,628,0
1770145,0,2290.148099,395.8584593,39585.84593,2,651,0
7059831,2,2854.198163,5053.30323,41883.44564,5,571,0
3177567,4,5272.233964,27538.03365,104399.9785,3,619,1
2418977,1,8887.820215,9618.068696,109175.3556,5,587,0
7074178,0,3690.348317,1439.173554,52881.98987,4,595,0
5836331,5,3791.984312,17150.11087,60086.64313,3,654,1
8284349,0,5736.85832,8248.277917,94269.6399,4,632,0
8983663,5,5833.177161,26961.84184,90210.33341,3,554,1
4351165,1,6074.616765,9309.231021,93160.69486,6,688,0
3677047,5,4021.130107,19783.96295,65614.6892,2,515,1
8681882,0,4586.353467,3726.619513,73405.98377,4,659,0
6534104,0,3906.976191,2178.226659,72767.3251,5,650,0
6459308,0,5745.512975,6764.830604,76481.7912,3,565,0
7309843,1,5097.233809,8722.822354,84958.36481,6,711,0
1176371,0,1849.556575,2324.825243,41796.39935,4,619,0
6588805,0,4605.115659,712.0280516,71202.80516,1,597,0
1998587,1,4058.992874,9327.733558,83374.02121,6,586,0
6333910,0,4201.696053,2142.047881,60328.06757,4,619,0
2323172,0,4557.762728,3857.625903,73746.45645,4,737,0
6374334,5,6448.498229,27370.15627,92152.5518,2,468,1
3523294,0,2501.736735,3686.75667,71880.12904,5,749,0
3656873,0,5092.917733,1450.824969,80827.2685,3,679,0
4421158,3,4102.923948,13529.8192,75361.72988,4,709,0
2770586,0,4396.085925,3772.517354,59342.9716,5,749,0
5683326,2,3601.686098,12270.55794,65847.80698,2,588,0
8949248,5,4728.915895,28046.0298,98117.26616,3,627,1
6374734,1,6867.27928,8819.705857,91542.48889,6,657,0
7292536,1,2203.415655,3523.557054,46555.9212,5,600,0
3474602,2,2270.253031,6976.434579,49300.86063,6,593,0
2326807,1,3735.740838,6438.096939,59756.11455,5,666,0
6254295,0,4512.841777,677.3207221,67732.07221,4,608,0
2344839,1,4325.282077,9412.236026,73760.0231,3,525,0
5211114,0,3663.736165,5129.009947,73355.07491,4,622,0
5485390,0,2458.520478,4395.795938,48192.49803,6,545,0
4931828,3,3988.200833,14522.65613,76533.40734,5,707,0
7401619,5,2949.957398,13513.18348,47801.86362,3,531,1
6863453,0,4290.183462,5798.510501,58182.17532,4,750,0
2233796,1,4378.031167,9589.788481,80455.23196,3,617,0
8449838,0,4926.372603,3585.052344,92421.49379,5,637,0
5914582,0,6015.001539,899.5975896,89959.75896,2,761,0
7181126,0,4524.225407,5242.579605,84456.33579,7,673,0
3081820,1,7094.558905,11583.79768,123372.7567,6,664,0
1826981,1,3406.031159,6209.247909,72608.02036,7,748,0
3150534,5,3633.622516,14743.3724,56544.48005,4,539,1
5828413,0,4749.24338,3132.769754,76567.1038,5,636,0
3820855,0,3744.643791,4812.942865,61113.25777,3,567,0
1913363,5,1721.742642,7069.377531,21484.78066,3,679,1
3826397,5,4173.516593,15198.1774,51373.44254,3,633,1
1811116,4,6250.453205,21686.54077,90311.61507,5,690,1
6341938,2,3538.63323,7398.990414,55919.1973,4,587,0
2552078,0,5427.680397,7541.800226,96338.40587,4,648,0
3345973,0,1612.2569,1832.169034,35230.84161,6,726,0
4056816,2,3441.774609,9755.604042,70658.65832,8,714,0
1884834,0,5551.000139,801.4351937,80143.51937,5,591,0
5276880,3,2431.288126,8297.329234,42250.63629,5,651,0
6722916,2,3477.598018,6054.441385,42752.57843,5,618,0
4014524,0,2877.769048,4858.266202,51351.17552,3,652,0
8493063,1,6342.770772,8702.693473,95596.27377,5,593,0
1453159,0,6852.975449,7622.082789,94235.72615,4,618,0
7856839,0,4890.6364,5445.977605,75314.78851,3,701,0
2356052,2,3090.070078,10881.03866,69880.84287,6,786,0
7966012,1,6851.39851,7794.86581,88528.80938,6,663,0
8468575,5,3801.831731,15405.06919,52872.83037,4,716,1
8092199,0,2368.416715,858.682577,85868.2577,5,561,0
6102283,0,4618.718542,5611.964595,68462.31149,4,638,0
4676992,0,2330.753338,2375.201981,35316.85291,4,700,0
5898093,0,3150.574507,4295.751747,61962.99402,4,586,0
5621177,1,3894.03042,5441.69933,57394.18854,6,636,0
7098690,0,5381.51064,3096.962875,74057.79903,4,551,0
8087285,5,5796.117369,29620.16105,106851.1042,3,538,1
3317995,2,3968.778489,9360.604758,59476.77818,5,594,0
1056926,1,4886.311978,8123.062253,71056.23784,4,573,0
4614229,1,4757.510559,6445.46794,68049.95766,5,624,0
6495056,3,3886.437821,15999.29137,87092.96507,5,690,0
8155135,0,3000.107099,1233.713508,67124.44139,5,668,0
8489334,0,4768.505463,3268.775535,76817.26809,3,654,0
8572282,5,4725.02332,26174.59044,76694.37795,3,616,1
4358145,0,4475.396152,5563.245625,67579.91746,4,612,0
6270488,0,5998.673549,9481.976785,89171.19814,3,608,0
7982709,3,3000.534093,10287.40629,58252.23698,5,625,0
4211673,3,4763.410379,13247.70092,72169.01601,3,719,0
2181504,1,6603.6707,12377.86538,107186.2318,6,687,0
1149356,2,4371.216805,12473.10696,82025.85119,6,702,0
5580684,0,3321.409278,3779.36349,60502.60119,2,647,0
7825515,1,5186.440894,8209.950421,98426.25671,6,594,0
4782742,0,4767.462958,1604.921197,83697.89195,5,597,0
1796240,5,3098.497083,13927.95002,50424.70091,2,599,1
4138357,3,4639.228295,13952.34545,72998.4145,4,510,1
8245455,5,5324.280161,21129.10662,63257.83741,2,558,1
8581973,0,2815.611315,3959.02479,53838.48025,5,638,0
4262157,1,4656.161889,7578.003503,84063.62067,5,653,0
5174396,0,4184.784749,553.9095527,55390.95527,5,690,0
4961614,0,2965.658923,541.9832492,54198.32492,3,639,0
2110034,5,1939.757385,15151.9886,46065.36756,5,474,1
8324528,2,3325.493923,7960.217772,55825.57817,5,604,0
3826881,5,2958.200911,12752.72402,41682.45011,7,608,1
8163621,0,3027.968988,5237.378722,68450.55899,5,641,0
4753341,1,1118.592485,2154.883645,20118.35008,6,789,0
4178166,5,4041.709489,18980.85885,65683.86354,3,584,1
1709208,1,1808.908538,2083.642668,26775.9028,6,702,0
2613804,1,2611.177124,8348.174101,72928.43305,5,670,0
8657440,1,5529.282387,9434.081143,92127.26517,5,621,0
6803348,3,2066.675353,6500.502773,35062.86138,5,670,0
1453920,3,3324.146012,11604.85024,64308.36612,5,546,0
4604178,4,4729.294476,21489.17978,78427.63346,3,553,1
1698232,1,3818.786787,5686.474839,78983.68832,4,670,0
1144774,0,2632.090299,2954.25838,39756.74298,4,577,0
1637226,0,2996.435715,601.710188,60171.0188,4,709,0
3084726,0,3445.836358,709.7053323,70970.53323,5,608,0
2258541,0,3095.477874,4733.760901,79670.08558,4,630,0
8813405,0,4742.277284,3436.292688,96081.2488,5,655,0
7181963,1,4034.199761,5728.572389,61760.6356,5,630,0
4410379,0,4371.339534,2043.093611,60048.65566,2,728,0
2750017,0,3805.720036,3432.878103,65507.79457,4,752,0
7832950,5,6165.982666,25371.39523,100796.4654,3,550,1
6584082,1,3299.141181,8251.202469,69630.47118,5,650,0
2788549,0,4185.112356,2223.177697,61296.89021,3,586,0
2744876,0,5812.311187,7694.954836,88458.46193,4,739,0
3105944,5,5589.77037,18927.55091,65571.2422,3,626,1
4053452,4,4852.106397,16552.88405,69088.24481,2,585,1
4324314,4,3261.223294,8906.656696,41520.77317,2,586,1
1994487,1,6649.357809,9348.554606,107220.0047,5,707,0
8878340,0,3250.940299,5481.149079,53386.15758,3,670,0
3325919,0,2736.434392,2956.907061,46815.77975,6,625,0
3140036,0,5285.225156,3634.367179,75646.32034,4,700,0
7468444,0,4303.708511,6034.543867,77899.42909,4,615,0
6276803,1,1783.29698,3500.579534,41413.20125,6,662,0
3807118,5,3756.979039,31083.46644,104146.2206,6,598,1
1693412,1,3288.499112,6046.163793,66858.65242,6,561,0
4913183,0,2081.829809,2250.426095,32179.18445,4,637,0
3989074,0,2623.886503,4341.133671,51578.83216,3,505,0
6693973,0,4222.786636,4776.846961,63395.39989,2,647,0
1009008,0,3612.722437,4492.798931,68388.67613,3,681,0
2421191,3,3238.570448,9255.063053,53264.41529,4,575,0
6902855,1,5341.618048,8334.828417,87308.94515,6,654,0
8407162,1,1339.651655,2037.268748,20584.27821,6,626,0
8210150,1,4007.017632,8190.867892,82785.54797,6,647,0
5471928,2,5017.602089,10511.00048,83441.28648,6,708,0
2036810,5,3389.461558,17235.51007,54989.22567,4,612,1
7967878,0,5335.865756,4095.903286,92021.08524,6,638,0
1609696,3,3503.839068,11493.14436,66672.86577,7,662,0
7956289,0,3280.455627,4047.772801,54741.70455,6,735,0
5596504,0,2455.995343,3533.15831,41355.6642,5,625,0
2294318,0,3174.621278,2847.583882,61732.56397,7,670,0
6619756,0,2983.957953,4669.341834,57321.77928,4,614,0
6735771,1,4977.22736,10334.87321,82480.04108,5,677,0
3493854,2,3938.152731,8179.599555,85499.39941,7,647,0
4566972,1,3534.136696,4786.98187,53488.15575,6,649,0
8933339,1,3161.120331,5179.966998,59791.86366,6,643,0
7204221,2,2193.782337,6560.645819,47120.02761,5,597,0
4182057,5,4835.138476,22164.44825,68190.20854,3,571,1
5879746,0,4678.258946,5156.566343,73808.13222,3,668,0
2782832,0,3831.242026,3302.180053,63096.83398,6,588,0
2233535,5,3872.627632,23169.07984,69147.12392,5,611,1
1326677,0,7338.846001,5926.409683,111841.3744,3,611,0
2412559,4,7042.754075,30087.14463,118097.4523,3,605,1
6931696,0,1719.818776,2012.365189,27212.27129,4,637,0
4936052,0,4038.450543,670.530112,67053.0112,5,633,0
6383977,1,3633.039639,4939.699688,63008.01411,6,680,0
1114243,0,6206.139623,7559.154788,88358.17167,5,551,0
2374618,2,6443.900745,17410.77654,86896.50758,0,587,1
3129753,0,2859.136503,5402.73031,53683.00523,3,581,0
8093543,1,3598.965145,8055.458999,65971.04243,4,698,0
2489631,0,5758.910353,1550.855725,88386.51111,6,653,0
3679077,0,3423.089071,6903.16391,58639.42002,2,638,0
7035236,5,2641.235188,18088.81845,51557.85307,5,575,1
7341002,2,2433.16082,8547.771823,51600.99788,5,631,0
3513225,1,3709.585556,4948.931633,55269.9342,5,652,0
8635185,0,3406.847015,1070.289172,68633.51373,4,687,0
2142229,1,3191.341542,10899.88621,88763.3137,7,775,0
6136138,0,5918.080856,10069.81387,102038.022,3,681,0
6700858,3,5361.492572,18831.59691,95009.14891,6,650,0
5719293,1,2228.916315,3358.027587,33726.6045,5,691,0
6479705,0,6710.638204,1542.197117,90781.3383,4,585,0
5431607,1,7185.78804,7798.122725,113086.052,5,554,0
1682267,1,5006.016092,9650.211253,79187.41851,5,703,0
2983510,0,6543.813022,5001.476376,78779.19048,3,642,0
7018596,2,4434.809729,8086.037857,76200.39173,7,713,0
5166744,0,3651.178259,1673.710198,80833.54635,4,664,0
2511415,1,3202.454747,4411.182074,49361.73644,5,612,0
1885759,2,3099.465151,7070.566891,65653.14943,8,658,0
6841830,3,5691.245091,15583.57876,88985.76954,3,528,1
7657536,0,4810.757908,4763.085131,83857.08762,4,688,0
6983699,0,3365.483255,6117.626564,77161.33593,4,627,0
4603885,0,5078.572992,3364.069451,78740.49119,6,705,0
5344555,0,4544.018754,5677.068975,78113.27193,4,612,0
7720796,0,6544.081795,6514.213953,84073.32646,4,698,0
2972996,0,4988.123714,2824.712946,93184.15285,4,739,0
5684090,1,3821.420859,11797.62033,101311.898,7,593,0
5240059,0,3751.658863,4115.745261,69070.34542,7,706,0
4032414,0,4815.121256,4611.124642,83880.77718,3,538,0
1011585,1,6144.153299,8927.580654,77259.17476,3,577,0
8526904,1,2213.093948,3238.403786,30308.86389,6,643,0
1602783,0,5013.078974,5172.78763,83116.63663,4,691,0
2206905,0,5387.110265,3978.607758,90629.31619,3,649,0
4780828,5,3853.551637,13794.93947,44182.39056,3,620,1
8219066,0,3622.736074,3534.343696,80270.21727,5,737,0
6495931,0,4291.979619,5714.131435,79953.32297,4,602,0
1920380,0,3042.490665,3475.882034,80932.17849,3,645,0
4082211,0,1627.962573,265.908839,26590.8839,5,683,0
1750387,3,6082.03184,16740.94981,86438.7746,5,591,0
1198894,0,3154.429126,2962.774855,48014.60233,5,617,0
6343028,5,7528.756613,26674.29133,109983.3943,5,584,1
7886399,0,3507.205809,3520.734325,59435.13705,7,714,0
8699119,4,6474.593048,19127.43288,80621.09062,1,515,1
5624986,1,2528.619641,7218.825254,54528.15674,4,687,0
4235596,1,5224.630232,6515.38971,63104.51099,7,684,0
5455116,0,6566.576114,6070.767165,105571.2134,5,717,0
2191517,0,7181.334709,5282.774606,102482.1254,3,587,0
4948378,0,6075.817791,10352.59801,93513.28212,2,578,0
7436999,4,3923.562277,16067.95465,60866.36145,3,625,1
5160026,0,3284.624113,3187.084553,49636.63041,7,644,0
8980310,2,3362.300772,10294.98302,72878.22455,8,595,0
8612359,0,2668.229901,3335.110492,54074.55159,3,567,0
4954762,3,8403.782742,21270.15415,123028.5856,5,650,0
8825751,1,3245.491353,5202.832746,59268.52981,6,639,0
1930232,0,6168.56338,6967.015878,83804.85571,5,662,0
6490104,0,3137.330597,3010.956594,53330.83564,3,703,0
5618652,1,2725.955875,7797.740804,61487.98786,6,673,0
4624019,1,5691.138545,7227.573148,92788.59591,3,551,0
1167473,5,7018.663685,28851.57838,87756.38757,3,521,1
4890594,1,5740.483474,8945.079045,76204.8133,5,652,0
4649475,2,3113.615277,8438.719571,61655.49525,6,620,0
6038492,1,3437.856994,8418.461821,82304.35953,6,713,0
7964809,1,2551.914085,6348.344259,71510.13825,6,611,0
3369823,1,3024.879991,6091.915748,57446.38985,5,612,0
3858747,1,2286.8943,3628.561857,34813.5786,6,628,0
4517833,1,5292.527571,6900.733099,87009.33144,6,558,0
1228057,0,3627.632765,4044.241976,54392.77104,5,709,0
4078949,3,3827.895814,15569.67691,71394.19705,4,671,0
2080576,0,3348.066429,5857.41648,57294.64793,2,676,0
7738914,2,5098.239865,10091.70998,84752.7774,6,583,0
5555262,5,4329.210391,20618.45013,60962.52134,3,643,1
6937403,2,6543.479432,14921.97177,90739.89629,2,612,0
4087694,2,4693.897513,12003.94912,75151.29976,2,581,0
4024001,3,3381.605393,8567.629245,49500.01417,4,501,1
3629868,0,3235.790179,3886.777712,54748.87178,4,603,0
7337914,0,5574.552313,4839.809429,79610.88151,5,553,0
6702409,5,4951.081528,19414.90323,66975.88519,5,490,1
5788935,0,3126.782731,4950.516233,62051.33707,6,598,0
6402420,0,5343.673464,4246.948883,109366.2295,5,616,0
4574612,1,3748.345184,6488.791081,62603.89743,6,703,0
2182486,1,4115.278284,7179.66974,71243.54448,4,724,0
3282300,0,2709.722946,2908.966728,54356.06051,6,647,0
1357064,5,6434.157297,35162.03506,109537.4451,5,587,1
6018700,0,4158.102386,5174.333414,67232.67059,3,718,0
4411163,0,2782.900652,2897.469251,67528.46644,3,702,0
7865054,0,2650.699058,3477.27481,49271.53428,3,638,0
5350534,0,2816.132214,3525.506063,55830.14035,4,603,0
6013470,1,4313.569635,8695.767147,84824.97422,7,640,0
5799400,1,4178.316679,6030.736766,62618.65893,6,698,0
6304167,3,4008.719354,12828.17883,62486.26675,4,615,0
5244790,0,2178.489627,1360.978163,39843.779,4,650,0
1197421,0,3645.772306,3461.386979,48614.49857,3,685,0
4342998,0,4577.436413,5484.633824,59694.28433,3,617,0
1812014,0,3249.630034,4994.856395,73161.47914,4,668,0
6239834,0,2499.777119,2331.241372,45890.16553,3,555,0
7410501,4,2075.983696,7365.747951,31027.5834,3,522,1
8651006,5,4713.502539,21925.40346,75485.17898,2,624,1
1645335,0,4478.12808,8276.278814,78487.16471,2,737,0
1520123,1,4112.911361,5394.405178,59426.11225,5,670,0
8226781,0,2739.882874,3475.478878,40991.6067,2,605,0
1301580,0,4392.972756,8136.933063,88944.02737,3,641,0
2687878,1,3638.090473,7283.648801,72236.54038,6,662,0
3251778,0,4221.350965,4320.763855,60365.58605,4,671,0
2413817,3,3778.097535,12780.77159,62607.96343,5,666,0
5540681,1,6274.067388,14286.66116,94708.98202,4,576,0
2346430,1,4663.517963,6274.407296,64387.9468,5,640,0
8414006,3,6243.670445,15755.51032,88709.41672,4,678,0
4113985,1,3988.808926,8479.78167,72875.95874,5,653,0
3974195,0,5221.616717,6421.898228,74618.74746,3,611,0
5729607,0,2762.45489,5355.339975,64325.18115,4,704,0
5314585,3,3557.451002,12830.42438,77751.66385,5,572,0
8677600,0,2598.335039,3471.919004,66277.98502,2,616,0
6520753,0,6903.79744,5804.638948,99344.78829,3,632,0
1303053,5,5085.195598,24788.71234,80638.77036,2,610,1
4134624,0,5190.549673,1607.248931,70017.71075,2,603,0
3745916,1,5511.542314,8062.971304,78649.29238,4,631,0
7501010,5,4717.911867,22967.00779,90521.28125,4,520,1
3293347,0,3400.907484,4372.920397,65418.05148,4,656,0
7133077,3,6699.743037,21726.16915,118844.2497,5,548,0
5995793,1,5793.514668,8914.954025,74437.20604,5,594,0
2907463,0,6226.253729,900.4474226,90044.74226,5,662,0
5542299,0,6495.310023,2729.068133,99472.96242,3,708,0
2557285,1,2938.517702,6824.689911,45496.27955,2,613,0
4201280,0,3461.356924,3168.421472,65649.52833,5,564,0
1444366,0,1648.241456,2197.938574,38943.89925,5,668,0
1063565,0,3780.913682,8631.834149,96744.26934,6,693,0
2384703,3,5368.330911,18675.56215,80788.58848,1,474,1
5538161,3,3648.073806,10698.10368,62780.78495,5,648,0
3869790,5,2590.226341,11769.80335,39028.41913,4,629,1
2977717,0,3627.287343,1649.470527,57908.48535,2,655,0
4651836,0,4316.677593,4424.138572,76467.18762,5,612,0
1698882,0,6028.380073,4054.464139,105365.7298,2,666,0
3808599,0,2491.89134,3626.238016,49614.20113,4,680,0
2966500,1,2652.421385,4510.306352,40821.36564,3,633,0
2542510,3,4423.176239,15960.80903,71290.43771,4,646,0
8266691,0,3855.075352,2826.597541,54263.48322,4,691,0
6421307,5,5434.805241,23099.13015,77705.96125,2,495,1
8927242,0,5835.846032,5589.67583,103009.1429,5,652,0
2382521,0,4813.551473,6650.582101,80176.1436,5,693,0
4828113,5,5444.325243,23588.40791,83329.24777,4,538,1
2311547,0,4991.184002,3347.827992,95164.50649,6,649,0
7793516,5,6589.112894,30796.40528,86511.61048,4,604,1
1935267,0,3468.177564,4386.997292,55713.7818,5,701,0
6207761,0,3076.094795,4072.244614,52576.32802,4,628,0
5734095,1,3631.288298,9869.222825,85921.57751,6,607,0
5266853,2,2725.764523,10058.80295,63180.55122,3,599,0
1648745,0,6894.769899,6413.830596,83923.06805,4,601,0
7608644,4,3094.554788,17798.78631,74344.70037,5,632,1
1338811,0,2222.467816,1466.940613,44429.66999,7,695,0
5257620,0,3604.078705,6562.685054,74606.40454,3,600,0
8795461,0,3783.939677,5496.834428,61071.38192,4,605,0
4787814,0,5875.218931,7019.252827,91225.68583,3,641,0
2932527,0,1850.018222,2203.218456,35306.70502,5,683,0
4581352,0,3079.521595,2626.150772,57847.41493,4,697,0
3342765,0,5215.837295,5501.403489,89374.62457,4,674,0
5974112,0,2506.930928,4727.998412,61656.33872,4,699,0
2501479,0,2784.240833,4694.665576,51121.59387,3,600,0
8210974,0,4791.479616,3244.538961,66725.45039,5,622,0
7257613,5,3304.490766,15711.70955,54128.74807,4,581,1
7426763,1,4459.339828,4413.17318,66273.16119,7,660,0
1563844,0,6327.179535,5774.946072,99772.52289,3,653,0
4837967,1,4494.770713,6711.501627,75006.57785,7,661,0
4772898,2,4775.342333,10004.35728,64773.53487,4,649,0
3504956,2,2125.329469,5493.259689,34992.02195,4,749,0
6494144,0,5275.827903,4135.172281,79894.67745,3,521,0
2115143,2,2283.674412,8328.364985,47144.05625,4,483,0
4364947,4,3935.64522,15409.13358,64536.29287,6,566,1
7531400,0,3583.983503,2805.463872,79224.86769,5,667,0
3080588,0,3690.482761,652.343164,65234.3164,3,666,0
5202417,0,3498.002278,2871.341273,49483.90769,3,720,0
2502214,0,5243.465408,2104.881228,74981.0861,4,614,0
2387597,1,4428.40939,8759.507493,92654.00432,4,684,0
1484451,3,6487.608645,16083.61521,85983.95359,4,546,1
5933016,1,3609.741217,8208.627045,67799.42318,6,621,0
4553536,0,5201.016089,6757.578086,74389.8002,3,687,0
8583455,4,3828.030126,15809.14801,67401.21177,6,646,1
5453687,3,5691.309927,13948.58887,73172.11036,4,615,0
3065326,0,3945.639511,2599.3489,58251.55973,3,571,0
5016598,1,4734.721401,9742.298233,102041.2397,4,685,0
6789185,4,4024.721635,13690.45883,67101.24842,7,594,0
8864483,0,3651.66093,3512.391664,56107.60769,4,650,0
7962400,2,3147.204608,8843.270579,57186.44973,6,651,0
8072238,4,4103.906152,13477.69778,60138.23125,6,692,1
1361045,0,7228.237032,4184.396284,99112.39371,8,685,0
3403165,2,1492.424984,7212.435101,53834.90615,6,604,0
7078223,1,7099.851178,11380.70875,98425.88316,6,679,0
2200372,0,7508.169377,6869.840265,108554.2366,4,617,0
6104758,5,3619.277312,21815.56043,66905.29971,5,583,1
1096072,3,3446.291496,8595.315399,52580.51806,5,699,0
2323585,0,5555.751545,6393.736656,103098.0088,6,750,0
3700188,3,3148.23504,10050.13991,57936.46746,5,642,0
8083037,5,4813.626959,24927.42196,82082.3233,4,642,1
5193803,1,3366.890735,10099.78433,87064.43525,5,652,0
2201059,0,3530.74257,5180.098569,46455.76773,2,742,0
5527592,1,4730.102387,6145.296849,79780.97449,6,616,0
6359212,1,3194.125308,5796.005855,59806.79967,6,679,0
6725412,0,1943.62123,1408.33966,31646.9585,2,642,0
3693917,0,4109.64435,5683.354341,60152.98373,3,749,0
4801095,0,6315.664471,6263.33225,108427.9387,4,646,0
6101820,1,4607.401645,7217.286288,61999.13539,5,684,0
3783862,5,5540.846618,18461.78652,67774.54032,5,564,1
7116748,1,3395.683513,4378.894309,47662.50214,4,539,0
2871383,0,5226.221479,1284.979489,65860.32008,4,646,0
4476839,3,3065.845595,7069.288154,42433.94835,6,523,0
5608759,3,4043.325651,12161.42581,70936.91434,5,591,0
6341937,0,4452.25729,3694.561704,54260.74478,5,685,0
8677850,0,5529.900594,5953.91868,70449.73038,4,679,0
7224937,1,2782.906815,10339.56528,85085.20525,6,707,0
1808120,0,3305.336549,520.2548034,52025.48034,3,646,0
3579022,0,4939.506739,749.8294388,74982.94388,1,676,0
2117221,5,3430.050747,18504.33879,57923.5737,6,701,1
8938093,5,1566.135185,11697.45411,47805.08759,7,590,1
1242469,0,4752.252635,3294.716155,89303.63692,6,607,0
5764371,1,7117.686512,7013.935961,101791.1152,5,593,0
6374521,5,4302.281736,21031.34228,74601.11754,4,567,1
6764340,0,1117.379626,2018.232191,22672.728,5,686,0
3106052,0,1003.545213,1242.194251,18825.63353,2,607,0
3669060,1,4224.598684,10228.9112,71962.47797,4,623,0
5020799,5,6624.650409,30884.98753,101575.2833,4,626,1
8116726,0,2555.763081,2875.261034,58810.6734,6,656,0
2687190,0,3472.196026,5998.179475,62853.73983,3,658,0
1033142,0,4837.287911,7191.998129,78589.62767,3,566,0
8985202,0,2223.546904,3612.743784,45784.50158,4,683,0
1182311,0,5057.805192,5153.869131,95535.63461,5,612,0
8122936,2,3369.597023,9098.442985,69490.85694,8,707,0
3476375,2,4748.341618,12251.99565,62352.70937,3,611,0
7698326,2,3754.791505,7331.581313,75528.51306,8,816,0
3256258,1,2686.235628,4728.632795,36268.33247,5,707,0
3697554,0,6729.602087,7543.870643,96339.07731,4,539,0
2448851,1,4137.048819,8119.851625,72978.27961,5,633,0
7642154,0,3832.906416,5546.065091,56763.29429,4,551,0
8900160,0,3544.585277,4705.780518,62967.44961,3,646,0
8305136,2,3502.899678,11272.32836,75688.96231,9,692,0
